text,label
«бн нЌ» —еЁЁЁ б«ня,1
»жё,1
«ббе н—Ќге жн’»— «ебж жнћЏбж гд √еб «бћде,0
«бќбнћг“Џ…«бЁ д…,0
н”Џѕ ѕндя н« “бг… ,1
«бгя«д ћгнб нЌ «ћ ≈бм Џд«не. «б«е г«г »дў«Ё… «бџ—Ё жѕж—«  «бгн«е. Џѕг «б«е г«г »џ—Ё… «бд“нб жѕж—… «бгн«е,0
Ќбжнд ,1
«д  я н— Ќбж… г« ‘«Ѕ «ббе,1
«бЏд’—н… ж Ёян— «бЏд’—н г—÷ √ќЎ— гд «бяж—жд«дЁ”е б√де «бЏд’—н ’Џ»  ёжб Џбне ≈д”«д б√де «б≈д”«д няжд ’«Ќ» ёб» жЏёб ,0
»—ћ Ўжянж,1
«»же«  жЁм Ён Џнѕ гнб«ѕн,0
’бж« Џбм д»нд« гЌгѕЏбне √Ё÷б «б’б«…ж«б”б«г,1
«бЌгѕббе бг д—«е«,0
н«Ќ»» н «ѕн »Ќ»я,1
Џ«‘  «нѕя ,1
—”г »н«дн г ће бб√Џбм,1
‘ќ’ »‘Џ— «‘ё—,1
ѕжб… ѕя « ж—н…  Ќяг »«бЌѕнѕ ж«бд«—,0
жћЏ жжжжбн —««”н жбя «бжжжжжжжж нќн »ѕе««‘  —ѕ‘,0
г»ѕЏ «»жё’н ,1
бж«Ќ,1
ё бже б«дж Џг—ж ’џн— г« »гж  гд «бЁ«н—ж”,0
г  ,0
н«« бЎнЁ,0
бб«”Ё ќЎне я‘Ё «бг—÷ жЌ» нѕж— Џ«б Џб«ћ,0
”ег ббнгнд,1
Ў—ё… ”—ѕ «б’Ќ«Ён жё—«Ѕ е —«∆Џ…,1
√д« Џдѕн ћж«б Ћ«джн гќ’’е ббћнг ЁёЎ «ббн еж   «б”г«Џ«  «б”бяне  Ёне ќ—«Ёне,1
‘я—¬р  √д« «бнжг —«нЌ… «бгя »…  ,1
гж ‘—Ў г«  «бЎн»н ”»» «бг—÷ —»г« я«д нЏ«дн гд г—÷ ¬ќ— ж—»г«  Џ» яЋн—« гд √ћб «я ‘«Ё Ён—ж” яж—жд« ж Џ» гд«Џ е ”»» «б Џ» ж—»г« г«  ”»» г—÷ ¬ќ— бн‘ ‘—Ў г«   ”»» «бЁн—ж” бн‘ б« нёжбжд ‘Ё«м «бг—÷ гд е–« «бг—÷ ЁёЎ нёжбжд г«   жг«   бг«–« яб е«н «б≈‘«Џ«  «бя«–»… Џбм «бд«” «д е «б–нду…  ќ«Ёжд ”жЁ  гж жд ”»» «бќжЁ жбн” яж—жд« е–« бЏ»… жбн” Ќёнён… «’Ќж н« Џ«бг « ёж« «ббе б«  ќ«Ёжд «»ѕ «б« гд «ббе «–я—е √–я«— «б’»«Ќ ж«бг”«м,0
г« –я—  ”—ё…  —ян« ббгЏѕ«  «бЎ»н…,0
Ў«ёг ”нЅ ж«” џб«бн. «бгжёЏ. «” џб«б «бгжўЁнд ЌнЋ  г Ќћ“ џ—Ё нд джг жќг”… «‘ќ«’ж г Ўб» г»бџ «÷«Ён  ѕ—ег бб‘ќ’ «б«÷«Ён Ќ м бж дяд дџ—» »”—н— «÷«Ён,0
√‘я«бед  »ѕж »Џг— «бЏ‘—нд«  ж б«Ћнд гЏёжб е–жб » 13 ж 14њ,0
б«  ” Ќё –бя «бг»бџ б«де бн” бе «Ўб«бе ћнѕ… жб««н ќѕг«  «дг« ЁёЎ еѕ— ббг«б. . еѕ— ббг«б Џбм ‘н б« н” Ќё гё«»б «” џб«б ббд“нб »«б—џг «д «џб» «бЏ—ж÷ ЁёЎ  гжне бя”» ‘е—… б««яЋ— ж«ддн д«ѕг ‘ѕнѕ «бдѕг Џбм ÷н«Џ «б«н«гЁн « б«д ” б«де« џн— г жёЏе «д  яжд »е–е «б’ж—… «б»‘Џ…,0
«ббе н” —д« Ёжё «б«—÷ ж Ќ  «б«—÷ н«—» «бЏ«бгнд,1
«д« ћѕнѕ… Ён Џ«бг «бё—«Ѕ… ж «жб я «» »«бЏ—»н… «б√ћдЌ… «бг я”—…  ж »«б≈дћбн“н…    ,1
«д ж «б«Ћднд » ћддж Ќ»«н»н « гдн «‘ —я Ён ёд« н,1
Ќбж —еЁ ,1
г«н” «еб «б”яд. б«нжћѕ. ќѕг… «бџ—Ё ”н∆… б«нжћѕ ёдж«  бб«ЎЁ«б жя–бя Џѕг жћжѕ ќѕг… «бж«н Ё«н «б”Џ— г— ЁЏ гё«»б «бќѕг«  жЌнд Ўб» «н џ—÷ нЌ””ждя «дя   —«ћег Џ‘«д нЏЎждя,0
”е«г гб Ё… Ќжб »Џ÷е« «б»Џ÷ г ће… дЌж «бнгнд,1
‘—Ќя ћгнб ж гг Џ  ’б «бгЏбжг… »яб »”«Ў… ж «—нЌн…  ‘я—«р бР,1
«‘я—я Џ «бЁѕнж нжћѕ Ём г ’ЁЌ «ж»—« Џгб «нёжд… ж» ЌЁў Ёне« «м бндя ж«м гжёЏ ж» ”гм «нёжд… «м «”г еб ‘мЅ гд е–« «бёб»б Ём г ’ЁЌ я—жг,1
ѕ«Ёег »н÷ џдг  г            ееееееееееееееее,0
ЁЏб«р яб«гя Ёеѕ ’Ќ ,1
—еЁ Ён б»”‘ гя ж» Џг«д »«б«дћб‘,1
√бЁ √бЁ г»—жя н« —еЁ жЏё»«б «бгбнжд ,1
«бн ћ«н гд Ќ» Ён “гд яж—жд«нћн ед« ,1
гќн» бб√гб. «бгжёЏ ж «б”Џ—. «бдў«Ёе«б«“Џ«ћ гд «бџ—Ё «бгћ«ж—е —«∆Ќе я—нее,0
гя д гќ’’ б —я «б√г Џ…,1
яб Џ«г ж—еЁ ж«б‘Џ» «бЁб”Ўндн »бѕн »√бЁ ќн— ж’Ќ… ж”б«г… г «»Џ я г«н« гд «бќбнбЁб”Ўнд,1
Ќбж,1
гќн» бб√гб. б« ‘н. ,0
‘ж е«б ќ»н’ е«– ѕг— ж ен»… «бгћж“ ж«бѕ»я… «д ж ж«‘я«бяж,0
—еЁ «д« гжѕ… »Ќ»я я н— »” «г н —Ќ   Ќягн Ён »‘««— «бЁнѕнж ж’б  »Ќ»я ,1
 Ќ–н—  бжће «ббе б«  Ќћ“ж« Ём е–« «бгя«д. . « «бгя ж» Ём «б«Џб«д ‘мЅ ж«бж«ёЏ ‘мЅ «ќ— .б« Ём гдЎё… ћбж” жб« гд«Ўё бџн— «бгѕќдннд жб« ж«м Ё«м жб« «м  ‘мЅ ж«–« «‘ ян  нёжбя ябг «б«ѕ«—… .«бќѕг… ”н∆… ћѕ« ..б« «бќѕг… жб« «бгя«д н”«жм «бёнг… гЎбё«...«дЏѕ«г дў«Ё… ..жяб ‘мЅ г е«бя жб« нжћѕ ’н«д… б«м ‘мЅ ябе нЌ «ћ «бм «’б«Ќ «б«»ж«» ж«бѕж«бн» «бЌг«г«  ж«бгЎ»ќ жб« дў« Ё… жб« Ћб«ћ… жб« «ѕж«  гЎ»ќ жб« «м ‘мЅ ...’Ќ—««««Ѕ..÷«Џ  «ћ«“ д« ж дяѕд« Ём «бЏнѕ .«жб ж¬ќ— г—… «Ќћ“ ед«я,0
Ќ»н  я н————,1
Ё«н« нжд«д ≈д џ«» Џдн Ё≈д «б—жжжЌ г”яде   ,1
“ж—ё «б ћѕнЁ,1
г«Ён ‘н »÷Ќя «»ѕ«,0
Џбнг «ббе »жџ’ «” џдм,0
б«««««««« нжћѕ «н ”»» н»—— «бќн«д… «–« г« ёѕ—   Џн‘ гЏ «бЎ—Ё «б«ќ— б«н ”»» я«д «б«дЁ’«««««б еж «бЌб ЁёЎ,0
”нЅ. «бгжёЏ. «н Ўб» гд «бќѕг… нЌ «ћ «яЋ— гд  ”«Џ«  бб дЁн– »Џѕ  я—«— «бЎб» «яЋ— гд  г—« «бгд«‘Ё ёѕнг… жге —Ѕм,0
”ег бб√”Ёб,1
Ё’нб… «бѕг »н,1
б« «Ќ”«” жб« ÷гн—Ю,0
гќн» бб√гб.  Џ«гб гжўЁн «б«” ё»«б. гжёЏ ”нЅ √Ћ«Ћ г е«бя”жЅ дў«Ёе »жЁне ≈ЁЎ«— »«—ѕ,0
яб ‘нЅ  г«г бяд г‘«яб «б Џ—нЁ«  жё—Ё «бжндѕж” еж «ббн ’Џ» «бЌ«б…,0
’ѕнён е«ѕ г‘ «”—Џ «‘н Ён Ў—ё џн— » ж’бя б”—Џ«  «я»—,0
яб‘ Ќбж ж«‘жЁ ”Џ—е гг «“,1
ж«ббе «дя г»ѕЏ… н« —еЁ г «»Џ я гд бн»н«,1
гд Ё÷бяг Ўб»  гд г—÷ »яж—жд« Ён ‘»ж»…,0
«ббе н—Ќге жнџЁ— бе жн”яде Ё”нЌ ћд« е,0
—еЁ «д«  √бя  ”я—н ёд я б«д Ёѕнже я гж ћгнб,0
«ббе н—Ќг… »—Ќг … «бж«”Џ…,0
бд «÷Ќя ≈б« Ёѕнж «бё ,0
яб  Ќн«,1
 нбЏд ‘—Ёе« ж«ббе ё б дн гд «б÷Ќя ,0
”»Ќ«дя н« —»,1
«б”бЎ«  «б’ндн… я«д   Џ—Ё «бЌёнё… ж«—«ѕ  «д  ”я  «бЎ»н»  Ёё б е «де« гƒ«г—… ’ндн… Џбм «бЏ«бг б‘—«Ѕ яб ‘—я«  «б«ћд»н… «бгжћжѕ… Ён «б’нд »«Ћг«д —г“н…,0
ееееее ё”г »«ббе «“« «‘жЁе ёѕ«гн ж«ббе б« «ћбѕж ћбѕ «Џж“ »«ббе гдж,0
Ќбже гж  гбнжд б«ня  ,1
«ббн г« Ёег ‘н няжб бн,1
г« ÷Ќя  жб« г—е Џг Ќ”ж г« Ён ‘м «÷Ќя г“«ћн я«д »«—ѕ »” бг« Џг «я » «бягд  Џг «÷Ќя,0
«нж«  Џ—÷  б« «бќн«д… б« гд “жћн жб« Ќ»н»н »” гд ’ѕнё… Џг—н Ќн« н  я«д  яд  г” Џѕн ÷Ќн »Ќн« н Џ‘«де гё«ге« Џбн »д”»« бн« жен« я”—  ёб»н ЌЎг  »”»» г‘яб ’џн— ’—«Ќ… Џ‘«д √” «– я«д  гЏгн… Ёне Ёг— г«’—д«   ябг гЏ« »Џ÷ Ё—Ќ «бе« жяб бе« ‘я—¬ бя Џбм яб‘н ”жн е жд« » ябг ёб»н » Ќ—ё д«— «бќн«д… бж »дЁ —÷ √де« «Џ ѕ—  «ббе »н”«гЌ Ёг« »«бя »«бЏ»ѕ »” «бгё«г ≈бн я«д  гжћжѕе Ёне —«Ќ н џн— «янѕ —«Ќ н џн—,0
яб Џ«г ж«д н »√бЁ ќн— «Ќ»ћ «гж  Џбнћ,1
«б”»Џ«жн д«—————,1
«ббе нд ёг гд «б”н”н  ¬гнд,0
ёб  Ќн«Ѕ ж‘  —÷Џ  «б—”жб Џбне «б’б«… ж«б”б«г ё«б Ё—ёж »ндег Ён «бг÷«ћЏ Ён ”д «бг—«еёе,1
Ў»Џ« ё бже б«де я‘Ё ћ—нг… «бћн‘ «б’нднег гд ѕ”ж« «бЁ«н—ж”,0
«» ”«г… «бёЎ…,1
—”«б… ббћгнЏ«бќн«д… еж «б‘нЅ «бжЌнѕ «бн г« «ёѕ— «џЁ— бе «ж «”«гЌ б«яд «д« ггяд бж я«д е«ѕ «б‘ќ’ Џдћѕ дѕг«д ж нЏдн «Џ –«—е ггяд  Ќжб «”«гЌе »” «бд”н«д ‘нЅ ¬ќ— ж ггяд няжд г” Ќнб,0
н« «ббе џбЎ ж ЌЎнЎ Џбн ,0
”бг »—ж нд,1
 —м г«н»«д «б —ћге ггяд  ’бЌе Џ‘«д д‘жЁ «б —ћге,0
«бм г“»б… «б «—нќ,0
«жб« «бЁ ”б«ге Џбн нѕя «бгћ—жЌе ’б«Ќ «н‘ «Ё÷б »—д«гћ Ќг«не «д   д’Ќ »не няжд гя«ЁЌ ббЁн—ж”«  жнЌгн »н«д н «б‘ќ’не жняжд «д  «” ќѕг е,1
жбЏ  »Ёб”Ўнд ,1
д«∆г,1
ћже—… »— ё«бн… я»н—… «бЌћг,1
г«Ён ’ж ,0
÷ЏнЁ. . гжўЁнд «б«” ё»«б  б« нЏн—жд «бд“б«Ѕ «е г«г  Џдѕ  ”ћнб «бѕќжб«б‘ёё џн— дўнЁ…,0
д“б н »Џѕ ‘е—,1
яд  гЁя—« «бЌ“д »” нЌ»дн »” «бЌгѕббе Џ яб «бЌ«б ,0
г«Ён ‘н »÷Ќя ,0
»ё«б…,1
е«н «б«џдн… ‘я  ёѕнг… гд ћд  ’џн—жде «”гЏе же”е «жб г—е ЎбЏб е ж”гЏ е Ќн… гд Џ—«ё,1
д‘я— «ббе г«‘«Ёя гЌгѕ яд н ’— н  я«д ё«б е–… еѕн… гд «гн— «бЁ—”,1
е–« Ќж»е «б«”б«г,0
»«ббе Џбняг е«÷ Ў—»,0
«бгж  г« —«Ќ н√ н Џ«ћб¬ »б н√ н гЁ«ћ«д Ќ“ндд ж ћѕ¬ «д г Ќ“д ждн ябд« Џ«н‘нд ббгж  ЁёЎ жб« √Ўж«б «бЏг—,0
«д« г‘ Џ«—Ё е–жб «бн Џг нѕ»яжж г«ќ–нд Ќ‘н‘ гЏЎж» гд ен гѕ жж ё»б нћжж Џ ЌЁб… ,0
306 бн‘ »«бЏя” «д« «‘жЁе яннж  ,0
н” Ќё «б≈Џѕ«г яб гд нЏгб еня джЏ Ён «бд«” —»д« я‘Ёяг н«ќжд н« «”жќ гд «бнежѕ ’«н—д «ббе б« нЏЎняг «бЏ«Ён… —«Ќ д‘г  Ёняг ћгнЏ« н«жнбяг гд «ббе Ќ”»н «ббе ждЏг «бжянб. » Ќяж Џд »«ён «бгЌ«Ёў ж«ббе √дўЁ гд Џг«д »’—«Ќ… » ќ«Ё Џбм «б√ёб,0
г« е–е «бћ—√… њн« «ќн «д  Ќ— Ён «д  ќ «— √”бж» Ќн« я .бяд  ЎбЏ Џбм «бд«” »е–« «б‘яб «бгё““ ж «бгё—Ё .Ёяб гд ”»я бе «бЌё Ён –бя .,0
  —ян бгѕ—”н н —яя ‘н н« бя »бян  —яя ‘ж » Џгбн,0
гдѕ—нд,1
яб ‘—я«  «беж« Ё   Ќ”» Џбм «»б ,1
—«∆Ќ… я—н… ћѕ«р. б« ‘мЅ. «бдўЁ… гдЏѕг… «б—«∆Ќ… б«  Ў«ё«б«” ё»«б б« н»«бн ќѕг«  џн— гЁЏб… г”«Ќ«  ’џн—…,0
«б—ћб «бЏ—»  —»н ж «б«”—н… е бќб« ж нЏгб Џбё«  «бџ— «б‘—Џн…   б«де  «б—ћб «бЏ—» бг« Ш«д ЎЁб  —»н ж Џб Шбг… «д  —ћ«б  Џгб б»ѕШ н«е  Џ«ѕ  е–е «бШбг… ЌЎг  Шб «бг‘ гЏ«  «бЏ—»н…   гЏ √дж г‘ гЏ нЏ—Ё «б«”б«г  нЏ—Ё «д« «ббе  «Ќ«”» «б—ћб ж«бг—√… Џб «бќн«д…    «ббе «Ќ» «бќ—   —»ж «жб«ѕШг Џб «б«”б«г,0
н«—н   ѕЏгждн  »«бёд«… ,1
”н«—… «”Џ«Ё,1
н« «ќн ‘ж е«б«»ѕ«Џ«  «бн » ЎбЏбд« н«е« «б«—ѕд еж” яг»нж — жбЁбб«  яЋн— Џ«бн… гЏя «д « ж ћд«д «яб г« »«”б «бЌ«ћ н«ќн г‘ Џ«—Ё ‘ж «Ќян ,1
»д ,1
«б”яя «бЌѕнѕн… «бќЁнЁ…,1
ћж—ѕд ЏЁжне жбЎнЁее,1
я—… «бя—н” «б ,1
ѕ«∆—… Ќг—«Ѕ,1
”»Ќ«д «ббе гд нжг «Ќд« ’џ«— дЏ«н— »Џ÷ жд дг— ’«—  Џдѕд« гд«Џ… гд е–« «б‘н Ќ м «б—ѕжѕ Џбм «бг дг—нд ’«—  «–ям ж«”—Џ  «бд«” «ббн  Џжѕж« Џбм «бяб«г «ббЎнЁ »”—Џ…  дћ—Ќ ж  √Ћ—,0
ёЎ…  »ян,0
жд ”¬б бг«–« «» бнд« »яж—жд« «ббег ” —я,0
—жЏ яяя √Ќгѕ «бЏбн,1
г ≈д е–« «бг—÷ нќ—» «б»б«ѕ«ббег «ЌЁў ћгнЏ «бЏ«бг гд е–« «бг—÷ «ббег «ЌЁў ћгнЏ ќбёя гд е–« «бг—÷ «ббег «ЌЁў ћгнЏ «бѕжб «бЏ—»н… жџн— «бЏ—»не гд «б≈д”«дн… «дя  Ўб» «б—Ќг… бня жбџн—я «ббег «—“ёд« Ќ”д «бќ« ге,1
»” гж ћ«н… бЏдѕя ћ«не бб»д«д ,1
б« ,0
гќн» бб√гб. б«‘н. »д«∆е ёѕнге ж ‘Ўн» «ёб гд Џ«ѕн,0
Ќ « Ќян г« » Џ—Ё  Ќян,0
«ббе н—Ќге,1
«” џб«бннд.  б«‘нЅ. Ё—÷ —”жг Џбн «б√‘ќ«’ «б“«∆—нд,0
»Ў«ё… «б«∆ г«д,1
ѕ«ќб ’дѕжё «б «»ж  нжћѕ д«ћн «бё«ё жя«д  ёнб« ћѕ« н—ё’жд б«д д«ћн нЌ» «б—ё’ я н—«,1
» Ќян  »«ён  ждж’б  ,0
гдж н”гЏее »Џѕ «бяж—жд« ,1
«д ж «б днд ќѕЏяг Ќбже ,1
Џћ» дн «бћ“«∆—н… ббн »еѕб  ≈бн”«  ”Ћ«еб ен ’ж е« д‘«««“ Ён д‘«««“ ж ен  Ќ—ћ Ё«бд«” жће «б”«Ќ—…  ,0
«дЌ»я яб Џ«г «д н »н ќн— «д ‘«ббе «бЏж«г— яжбж,1
ггджЏ «б ѕќнд,1
д”ќ гбЁ гд ё—’ Ћг д”ќе » Ё” «бё—’ —Ќ нќ”Ё »«б”—Џе«б”—Џе «бЌёнён… гд ё—’ гдЁ’б «бм «ќ—,0
«”я ж «бЎ»н» б«д бег еѕЁ гд е–« «бЁн—ж”,0
«бЌ‘н‘ ,0
             ,1
ЌЎн  б«ня Џ‘«д «б Џ» «бн  Џ» ж ЏбЁнѕнж ,1
«б«е г«г »«б Џёнг. џ—Ё ж”нЏ…. —«нЌ… Ён «бџ—Ё,0
«б«”»«џн н √яЋ— «яб… «‘ ен е« «бн гЏн б«ня ,1
√д  гћ—г   ,0
гян«ћ «бЏнжд «жЁ—,0
√гдн н √ —ѕнд √—нѕ √”√бћ ”ƒ«б ябббб‘ гег Ёѕже Ёѕже Ёѕже Ёѕже Ёѕже Ёѕже Ёѕже ,1
дћг… ”ѕ«”н…,1
«бЏѕ«ѕ ’Ё— ,0
б« н” Ќё «б≈ё«г… Ёне ж√ЏЎне дћг нд. «бгжёЏ ж«бж»н гЏёжб. «бЁ—‘ ёѕннннг жџн— дўнЁ «бгЁ—‘ Џбм «б”—н— ге —∆ жёѕнгжЏбне »ёЏ,0
д»н гЌгѕ  “жћ Џ«∆‘… жЏг—е«  ”дж«  «»ЌЋж Ён  «—нќ «г« ÷ѕ “ж«ћ ё«’—«  ,1
—е«еЁ «Ќбм,1
—еЁ «“« »Ќянбя «дж «д  нж нж»—“н «бгЁ÷б » ’ѕёндн «Ќ»я я ннннннннннн— ,1
 Џ«гб «б«” ё»«б г ЏЏЏЏЏ». Џг«бег «ћгб ‘∆  Џя” «б«” ё»«б. Ў«ёг «б«” ё»«б ”н∆ «бгЏ«гбе жџ‘«‘,0
«д« «÷Ќя гд ÷Ќя ег ееее,1
«Ќ»я,1
  —Ќ» »яг ,1
«б‘Џ» «бб»д«дн гднннннняе,0
«д« »Ќ»ж я н— жеж яг«д ж»ѕж нќЎ»дн »” «ебн гЏ«—÷нд гж г Ёегнд гбн  гд  Ёян—еггдЏждн «Ќян гЏж «‘ ё бж я н—жќ«’… гЏ «бЌћ— «б’Ќн,0
Џб∆ ябд  »ё∆ «бЎ—жЁ «б’Џ»е «г« ѕ—” нёжня «ж ѕ—” нЌЎгя,1
яд н  ёѕ—нд  «ќ–нд «бћг»—н б«де «”ге —ж»н«д ,1
ёд«… «ќ—» Џёбя  »« бяг жб«я«–н»яг,0
ќбнб «д« ќбнб Џ‘«д «ббнб Ќ»н»е ж«ббе,1
—еЁ «д м ёб м е Ќёг Ём «ќм «бЁѕнж «бћм ж’б «я — гд Џ‘—нд √бЁ б«ня,1
«—ћж гдяг Џѕг Џ—÷ еѕ «бЁѕнже«  Џ‘«д «д« Ќ”«” ж«»ян »н”—Џ…,0
я«гн—«,1
ћЏ  ж «ббе,0
гнд гЋбн г»еж— »«бгЏбё ж гЏћ» » ёѕнге «бг–еб ж«б»”нЎ,1
.,0
 ћ—»е б« «Ёя— » я—«— «б”яд Ёне«. гжёЏе ж«÷Ќ ж”еб «бж’жб «бне. Џдѕ  ”ћнб ѕќжбн бг н г г”«Џѕ н Ён Ќгб «бЌё«∆» жб«Ќ м  жћнен »гя«д «ббЁ  гћ—ѕ «ќ»— н »«бѕж— ж—ёг «бџ—Ёе ж»Ћ«бЋ нжг гд «ё«г н Џгбн ббџ—Ё «бгћ«ж—е  —гнг жбг нЏ –—ж жбг нќ»—ждн »е«б‘н ж»Џѕ « ’«б«  жд“жбн б”ж»— Ё«н“— џн—ж бн «бџ—Ёе бѕж— «ќ— же«б‘н ћѕ« я«д г“Џћ,0
ќбнб гЁЏб«дн «е е«н д”н е« ,0
жџ‘н «бџ‘ »ќнб,0
 н‘—  —еЁ “н  н ‘н—  н«”ж  нян  нЏдн н«”гнд,1
«Ќббм жЌѕ… д»Џ «бЁ” «д «б«Ќг—,0
ѕ«нг нёжбжд «бЏн» гж Ё«бжбѕ »«б»д  бн‘‘ я–« Ќ—«г ж«ббе ўбг ,0
гќн» бб√гб. я«д ”Џ—е гё»жб. «жб г« ж’б  «ќ–ж  ÷—н»…  «н«г яб нжг  ж÷Џждн Ён ‘ё нд »ѕб гд ћд«Ќ бнжг бЏѕг  жЁ— ћд«Ќ ёб… «б«е г«г гд ё»б «бгжўЁнд,0
Ён ѕя ж— «ќЎ— гд еѕжб «бяб жеж «бѕя ж— »‘«—,0
е–е   Ќ—»  Џ«бгн…   »нжбнжћн…   ж÷Ќн…   гд   е–е   «бЌ—»   ”жЁ   няжд  «бЏ—»   √яЋ—   ÷Ќ«н…,0
«д« ÷«нбн ”де Џбм Џнѕ гнб«ѕн ,1
